ID,C_x1ANx94e2aff24d44ad8,C_x1ANxD265003d7331d86,C_x2ANxE8d62589cd45dce,C_CreationDate,C_CrIdentity,C_Id,C_LifeCycleStd,C_OrderedDate,C_Uuid,U_PlcTotalNetValueCurrency,K_PlcTotalNetValue,NodeId,Count
.9~00163E74A6F21EDABFE381CD39EF18D4,,,/Date(1601030812000)/,/Date(1600992000000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001628,6,/Date(1600992000000)/,00163E74-A6F2-1EDA-BFE3-81CD39EF18D4,,0.000000,00163E74A6F21EDABFE381CD39EF18D4,1
.9~00163E74A6F21EDABFE38250166678D4,,,/Date(1601032312000)/,/Date(1600992000000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001627,10,/Date(1600992000000)/,00163E74-A6F2-1EDA-BFE3-8250166678D4,,0.000000,00163E74A6F21EDABFE38250166678D4,1
.9~00163E74A6F21EDABFE39E46FDB59957,,,/Date(1601031193000)/,/Date(1600992000000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001629,6,/Date(1600992000000)/,00163E74-A6F2-1EDA-BFE3-9E46FDB59957,,0.000000,00163E74A6F21EDABFE39E46FDB59957,1
.9~00163E74A6F21EDABFF8C3AE109FC244,,,/Date(1601103841000)/,/Date(1601078400000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001630,1,,00163E74-A6F2-1EDA-BFF8-C3AE109FC244,,0.000000,00163E74A6F21EDABFF8C3AE109FC244,1
.9~00163E74A6F21EDABFF8DD029FD042B0,,,/Date(1601104190000)/,/Date(1601078400000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001631,6,/Date(1601078400000)/,00163E74-A6F2-1EDA-BFF8-DD029FD042B0,,0.000000,00163E74A6F21EDABFF8DD029FD042B0,1
.9~00163E74A6F21EDABFF902E31B110389,,,/Date(1601104700000)/,/Date(1601078400000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001632,6,/Date(1601078400000)/,00163E74-A6F2-1EDA-BFF9-02E31B110389,,0.000000,00163E74A6F21EDABFF902E31B110389,1
.9~00163E74A6F21EDABFF924A64D30843C,,,/Date(1601105155000)/,/Date(1601078400000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001633,6,/Date(1601078400000)/,00163E74-A6F2-1EDA-BFF9-24A64D30843C,,0.000000,00163E74A6F21EDABFF924A64D30843C,1
.9~00163E74A6F21EDABFF93DD852FCC4B4,,,/Date(1601105602000)/,/Date(1601078400000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001634,9,/Date(1601078400000)/,00163E74-A6F2-1EDA-BFF9-3DD852FCC4B4,,0.000000,00163E74A6F21EDABFF93DD852FCC4B4,1
.9~00163E74A6F21EDB80C3A82C97EFA1AF,,,/Date(1601362385000)/,/Date(1601337600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001638,10,/Date(1601337600000)/,00163E74-A6F2-1EDB-80C3-A82C97EFA1AF,,0.000000,00163E74A6F21EDB80C3A82C97EFA1AF,1
.9~00163E74A6F21EDB80C3EB4FF42162FF,,,/Date(1601362402000)/,/Date(1601337600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001639,6,/Date(1601337600000)/,00163E74-A6F2-1EDB-80C3-EB4FF42162FF,,0.000000,00163E74A6F21EDB80C3EB4FF42162FF,1
.9~00163E74A6F21EDB80C4244F37594413,,,/Date(1601363159000)/,/Date(1601337600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001640,6,/Date(1601337600000)/,00163E74-A6F2-1EDB-80C4-244F37594413,,0.000000,00163E74A6F21EDB80C4244F37594413,1
.9~00163E74A6F21EDB80DEA44E57266B4B,,,/Date(1601531942000)/,/Date(1601424000000)/,00163E87-519B-1EEA-86FD-779F4137FD06,00000000000000000000000000000001641,9,/Date(1601424000000)/,00163E74-A6F2-1EDB-80DE-A44E57266B4B,,0.000000,00163E74A6F21EDB80DEA44E57266B4B,1
.9~00163E74A6F21EDB80F94D3DC210941B,,,/Date(1601545369000)/,/Date(1601510400000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001642,1,,00163E74-A6F2-1EDB-80F9-4D3DC210941B,,0.000000,00163E74A6F21EDB80F94D3DC210941B,1
.9~00163E74A6F21EDB81C71AD361951B68,,,/Date(1601910702000)/,/Date(1601769600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001643,9,/Date(1601769600000)/,00163E74-A6F2-1EDB-81C7-1AD361951B68,,0.000000,00163E74A6F21EDB81C71AD361951B68,1
.9~00163E74A6F21EDB81DCAB16874422B9,,,/Date(1601886850000)/,/Date(1601856000000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001652,6,/Date(1601856000000)/,00163E74-A6F2-1EDB-81DC-AB16874422B9,,0.000000,00163E74A6F21EDB81DCAB16874422B9,1
.9~00163E74A6F21EDB81DCB41DECD54312,,,/Date(1601886912000)/,/Date(1601856000000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001653,6,/Date(1601856000000)/,00163E74-A6F2-1EDB-81DC-B41DECD54312,,0.000000,00163E74A6F21EDB81DCB41DECD54312,1
.9~00163E74A6F21EDB81DCCBA56285E389,,,/Date(1601887229000)/,/Date(1601856000000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001654,6,/Date(1601856000000)/,00163E74-A6F2-1EDB-81DC-CBA56285E389,,0.000000,00163E74A6F21EDB81DCCBA56285E389,1
.9~00163E74A6F21EDB81E213A006475D41,,,/Date(1601909922000)/,/Date(1601856000000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001655,9,/Date(1601856000000)/,00163E74-A6F2-1EDB-81E2-13A006475D41,,0.000000,00163E74A6F21EDB81E213A006475D41,1
.9~00163E74A6F21EDB81F97BB28044AB9A,,,/Date(1601985830000)/,/Date(1601942400000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001656,6,/Date(1601942400000)/,00163E74-A6F2-1EDB-81F9-7BB28044AB9A,,0.000000,00163E74A6F21EDB81F97BB28044AB9A,1
.9~00163E74A6F21EDB81F993AC80FACC0C,,,/Date(1601992047000)/,/Date(1601942400000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001657,10,/Date(1601942400000)/,00163E74-A6F2-1EDB-81F9-93AC80FACC0C,,0.000000,00163E74A6F21EDB81F993AC80FACC0C,1
.9~00163E74A6F21EDB81FACA5DC97BD19D,,,/Date(1601991973000)/,/Date(1601942400000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001658,9,/Date(1601942400000)/,00163E74-A6F2-1EDB-81FA-CA5DC97BD19D,,0.000000,00163E74A6F21EDB81FACA5DC97BD19D,1
.9~00163E74A6F21EDB82883A9DD1C9721B,,,/Date(1602037075000)/,/Date(1602028800000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001660,10,/Date(1602028800000)/,00163E74-A6F2-1EDB-8288-3A9DD1C9721B,,0.000000,00163E74A6F21EDB82883A9DD1C9721B,1
.9~00163E74A6F21EDB8289F9ABEBF1DA85,,,/Date(1602042866000)/,/Date(1602028800000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001661,9,/Date(1602028800000)/,00163E74-A6F2-1EDB-8289-F9ABEBF1DA85,,0.000000,00163E74A6F21EDB8289F9ABEBF1DA85,1
.9~00163E74A6F21EDB828B1700657C9F29,,,/Date(1602046299000)/,/Date(1602028800000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001662,1,,00163E74-A6F2-1EDB-828B-1700657C9F29,,0.000000,00163E74A6F21EDB828B1700657C9F29,1
.9~00163E74A6F21EDB828B203A9970BF34,,,/Date(1602047171000)/,/Date(1602028800000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001663,10,/Date(1602028800000)/,00163E74-A6F2-1EDB-828B-203A9970BF34,,0.000000,00163E74A6F21EDB828B203A9970BF34,1
.9~00163E74A6F21EDB82937E57B5F8C495,,,/Date(1602075217000)/,/Date(1602028800000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001668,1,,00163E74-A6F2-1EDB-8293-7E57B5F8C495,,0.000000,00163E74A6F21EDB82937E57B5F8C495,1
.9~00163E74A6F21EDB8293AC779398E577,,,/Date(1602078170000)/,/Date(1602028800000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001669,10,/Date(1602028800000)/,00163E74-A6F2-1EDB-8293-AC779398E577,,0.000000,00163E74A6F21EDB8293AC779398E577,1
.9~00163E74A6F21EDB8293FC82B93306F1,,,/Date(1602079173000)/,/Date(1602028800000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001670,10,/Date(1602028800000)/,00163E74-A6F2-1EDB-8293-FC82B93306F1,,0.000000,00163E74A6F21EDB8293FC82B93306F1,1
.9~00163E74A6F21EDB8294017868BC46F4,,,/Date(1602079427000)/,/Date(1602028800000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001671,10,/Date(1602028800000)/,00163E74-A6F2-1EDB-8294-017868BC46F4,,0.000000,00163E74A6F21EDB8294017868BC46F4,1
.9~00163E74A6F21EDB829405299B6146FF,,,/Date(1602079575000)/,/Date(1602028800000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001672,10,/Date(1602028800000)/,00163E74-A6F2-1EDB-8294-05299B6146FF,,0.000000,00163E74A6F21EDB829405299B6146FF,1
.9~00163E74A6F21EDB829407F9D15C0707,,,/Date(1602077418000)/,/Date(1602028800000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001673,9,/Date(1602028800000)/,00163E74-A6F2-1EDB-8294-07F9D15C0707,,0.000000,00163E74A6F21EDB829407F9D15C0707,1
.9~00163E74A6F21EDB829480BF524C4957,,,/Date(1602078850000)/,/Date(1602028800000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001674,6,/Date(1602028800000)/,00163E74-A6F2-1EDB-8294-80BF524C4957,,0.000000,00163E74A6F21EDB829480BF524C4957,1
.9~00163E74A6F21EDB82A47E362DBF5620,,,/Date(1602133639000)/,/Date(1602115200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001675,1,,00163E74-A6F2-1EDB-82A4-7E362DBF5620,,0.000000,00163E74A6F21EDB82A47E362DBF5620,1
.9~00163E74A6F21EDB82A4BB9133C5174F,,,/Date(1602134696000)/,/Date(1602115200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001676,10,/Date(1602115200000)/,00163E74-A6F2-1EDB-82A4-BB9133C5174F,,0.000000,00163E74A6F21EDB82A4BB9133C5174F,1
.9~00163E74A6F21EDB82A4E2C025321817,,,/Date(1602135102000)/,/Date(1602115200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001677,10,/Date(1602115200000)/,00163E74-A6F2-1EDB-82A4-E2C025321817,,0.000000,00163E74A6F21EDB82A4E2C025321817,1
.9~00163E74A6F21EDB82BF55CAE273B538,,,/Date(1602225787000)/,/Date(1602201600000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001680,1,,00163E74-A6F2-1EDB-82BF-55CAE273B538,,0.000000,00163E74A6F21EDB82BF55CAE273B538,1
.9~00163E74A6F21EDB82BF6C30AAF7B589,,,/Date(1602226086000)/,/Date(1602201600000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001681,1,,00163E74-A6F2-1EDB-82BF-6C30AAF7B589,,0.000000,00163E74A6F21EDB82BF6C30AAF7B589,1
.9~00163E74A6F21EDB82BF75BB637C75DF,,,/Date(1602226216000)/,/Date(1602201600000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001682,1,,00163E74-A6F2-1EDB-82BF-75BB637C75DF,,0.000000,00163E74A6F21EDB82BF75BB637C75DF,1
.9~00163E74A6F21EDB82BF782AD7B335DF,,,/Date(1602226248000)/,/Date(1602201600000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001683,1,,00163E74-A6F2-1EDB-82BF-782AD7B335DF,,0.000000,00163E74A6F21EDB82BF782AD7B335DF,1
.9~00163E74A6F21EDB82BF7A4A7B05F5E0,,,/Date(1602226389000)/,/Date(1602201600000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001684,1,,00163E74-A6F2-1EDB-82BF-7A4A7B05F5E0,,0.000000,00163E74A6F21EDB82BF7A4A7B05F5E0,1
.9~00163E74A6F21EDB82BF858676533623,,,/Date(1602226428000)/,/Date(1602201600000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001685,1,,00163E74-A6F2-1EDB-82BF-858676533623,,0.000000,00163E74A6F21EDB82BF858676533623,1
.9~00163E74A6F21EDB82BF92B3C300B62C,,,/Date(1602226605000)/,/Date(1602201600000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001686,1,,00163E74-A6F2-1EDB-82BF-92B3C300B62C,,0.000000,00163E74A6F21EDB82BF92B3C300B62C,1
.9~00163E74A6F21EDB82BFBAAE370256EE,,,/Date(1602227394000)/,/Date(1602201600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001687,6,/Date(1602201600000)/,00163E74-A6F2-1EDB-82BF-BAAE370256EE,,0.000000,00163E74A6F21EDB82BFBAAE370256EE,1
.9~00163E74A6F21EDB82BFEB344E33D7A3,,,/Date(1602228149000)/,/Date(1602201600000)/,00163E87-519B-1EDA-86FE-768221F941E2,00000000000000000000000000000001688,1,,00163E74-A6F2-1EDB-82BF-EB344E33D7A3,,0.000000,00163E74A6F21EDB82BFEB344E33D7A3,1
.9~00163E74A6F21EDB82BFFA371FF517F8,,,/Date(1602228049000)/,/Date(1602201600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001689,6,/Date(1602201600000)/,00163E74-A6F2-1EDB-82BF-FA371FF517F8,,0.000000,00163E74A6F21EDB82BFFA371FF517F8,1
.9~00163E74A6F21EDB838D50F302CD00C5,,,/Date(1602493838000)/,/Date(1602460800000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001706,9,/Date(1602460800000)/,00163E74-A6F2-1EDB-838D-50F302CD00C5,,0.000000,00163E74A6F21EDB838D50F302CD00C5,1
.9~00163E74A6F21EDB838EBB6EEC43272E,,,/Date(1602499388000)/,/Date(1602460800000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001707,9,/Date(1602460800000)/,00163E74-A6F2-1EDB-838E-BB6EEC43272E,,0.000000,00163E74A6F21EDB838EBB6EEC43272E,1
.9~00163E74A6F21EDB838F077D93978889,,,/Date(1602499915000)/,/Date(1602460800000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001708,9,/Date(1602460800000)/,00163E74-A6F2-1EDB-838F-077D93978889,,0.000000,00163E74A6F21EDB838F077D93978889,1
.9~00163E74A6F21EDB83C117BAB0D32274,,,/Date(1602673842000)/,/Date(1602633600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001714,10,/Date(1602633600000)/,00163E74-A6F2-1EDB-83C1-17BAB0D32274,,0.000000,00163E74A6F21EDB83C117BAB0D32274,1
.9~00163E74A6F21EDB83C14C12BB200398,,,/Date(1602672626000)/,/Date(1602633600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001716,9,/Date(1602633600000)/,00163E74-A6F2-1EDB-83C1-4C12BB200398,,0.000000,00163E74A6F21EDB83C14C12BB200398,1
.9~00163E74A6F21EDB83C14F1BE8AF2398,,,/Date(1602672375000)/,/Date(1602633600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001715,1,,00163E74-A6F2-1EDB-83C1-4F1BE8AF2398,,0.000000,00163E74A6F21EDB83C14F1BE8AF2398,1
.9~00163E74A6F21EDB83C1835B7F36447B,,,/Date(1602673353000)/,/Date(1602633600000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001717,10,/Date(1602633600000)/,00163E74-A6F2-1EDB-83C1-835B7F36447B,,0.000000,00163E74A6F21EDB83C1835B7F36447B,1
.9~00163E74A6F21EDB84BA17427A74533F,,,/Date(1603087607000)/,/Date(1603065600000)/,00163E87-519B-1EDA-ABF2-8EC451F460D7,00000000000000000000000000000001719,6,/Date(1603065600000)/,00163E74-A6F2-1EDB-84BA-17427A74533F,,0.000000,00163E74A6F21EDB84BA17427A74533F,1
.9~00163E74A6F21EDB84DE9FD20DA56F59,,,/Date(1603213581000)/,/Date(1603152000000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001720,7,/Date(1603152000000)/,00163E74-A6F2-1EDB-84DE-9FD20DA56F59,,0.000000,00163E74A6F21EDB84DE9FD20DA56F59,1
.9~00163E74A6F21EDB8587F1BB39BA5CD5,,,/Date(1603354881000)/,/Date(1603324800000)/,00163E74-A6F2-1EDB-82C1-847713B39E99,00000000000000000000000000000001721,1,,00163E74-A6F2-1EDB-8587-F1BB39BA5CD5,,0.000000,00163E74A6F21EDB8587F1BB39BA5CD5,1
.9~00163E74A6F21EDB8588045C7C7D9D3C,,,/Date(1603355130000)/,/Date(1603324800000)/,00163E74-A6F2-1EDB-82C1-847713B39E99,00000000000000000000000000000001722,1,,00163E74-A6F2-1EDB-8588-045C7C7D9D3C,,0.000000,00163E74A6F21EDB8588045C7C7D9D3C,1
.9~00163E74A6F21EDB858806CB666D9D3D,,,/Date(1603355163000)/,/Date(1603324800000)/,00163E74-A6F2-1EDB-82C1-847713B39E99,00000000000000000000000000000001723,1,,00163E74-A6F2-1EDB-8588-06CB666D9D3D,,0.000000,00163E74A6F21EDB858806CB666D9D3D,1
.9~00163E74A6F21EDB85880C24DFB39D42,,,/Date(1603355235000)/,/Date(1603324800000)/,00163E74-A6F2-1EDB-82C1-847713B39E99,00000000000000000000000000000001724,1,,00163E74-A6F2-1EDB-8588-0C24DFB39D42,,0.000000,00163E74A6F21EDB85880C24DFB39D42,1
.9~00163E74A6F21EDB85881076034D5D44,,,/Date(1603355292000)/,/Date(1603324800000)/,00163E74-A6F2-1EDB-82C1-847713B39E99,00000000000000000000000000000001725,1,,00163E74-A6F2-1EDB-8588-1076034D5D44,,0.000000,00163E74A6F21EDB85881076034D5D44,1
.9~00163E74A6F21EDB858819E3F50FDDAF,,,/Date(1603355419000)/,/Date(1603324800000)/,00163E74-A6F2-1EDB-82C1-847713B39E99,00000000000000000000000000000001726,1,,00163E74-A6F2-1EDB-8588-19E3F50FDDAF,,0.000000,00163E74A6F21EDB858819E3F50FDDAF,1
.9~00163E74A6F21EDB858821C080CD1DB4,,,/Date(1603355525000)/,/Date(1603324800000)/,00163E74-A6F2-1EDB-82C1-847713B39E99,00000000000000000000000000000001727,1,,00163E74-A6F2-1EDB-8588-21C080CD1DB4,,0.000000,00163E74A6F21EDB858821C080CD1DB4,1
.9~00163E74A6F21EDB85882F34FB7C3DFA,,,/Date(1603355706000)/,/Date(1603324800000)/,00163E74-A6F2-1EDB-82C1-847713B39E99,00000000000000000000000000000001728,1,,00163E74-A6F2-1EDB-8588-2F34FB7C3DFA,,0.000000,00163E74A6F21EDB85882F34FB7C3DFA,1
.9~00163E74A6F21EDB86934E128140095E,,,/Date(1603833882000)/,/Date(1603843200000)/,00163E87-519B-1EDA-86FE-6F61A73601DA,00000000000000000000000000000001729,6,/Date(1603843200000)/,00163E74-A6F2-1EDB-8693-4E128140095E,,0.000000,00163E74A6F21EDB86934E128140095E,1
.9~00163E74A6F21EDB86939B89F8B88B4B,,,/Date(1603834882000)/,/Date(1603843200000)/,00163E87-519B-1EDA-86FE-6F61A73601DA,00000000000000000000000000000001730,6,/Date(1603843200000)/,00163E74-A6F2-1EDB-8693-9B89F8B88B4B,,0.000000,00163E74A6F21EDB86939B89F8B88B4B,1
.9~00163E74A6F21EDB869F1BDE191644F7,,,/Date(1603875114000)/,/Date(1603843200000)/,00163E87-519B-1EDA-86FE-6F61A73601DA,00000000000000000000000000000001731,8,/Date(1603843200000)/,00163E74-A6F2-1EDB-869F-1BDE191644F7,,0.000000,00163E74A6F21EDB869F1BDE191644F7,1
.9~00163E74A6F21EDB869F5B994E6D865E,,,/Date(1603877954000)/,/Date(1603843200000)/,00163E87-519B-1EDA-86FE-6F61A73601DA,00000000000000000000000000000001732,9,/Date(1603843200000)/,00163E74-A6F2-1EDB-869F-5B994E6D865E,,0.000000,00163E74A6F21EDB869F5B994E6D865E,1
.9~00163E74A6F21EDB86A0B7DD70C08DBA,,,/Date(1603879822000)/,/Date(1603843200000)/,00163E87-519B-1EDA-86FE-6F61A73601DA,00000000000000000000000000000001733,6,/Date(1603843200000)/,00163E74-A6F2-1EDB-86A0-B7DD70C08DBA,,0.000000,00163E74A6F21EDB86A0B7DD70C08DBA,1
.9~00163E74A6F21EDB96B0B7C3EF4A424D,,,/Date(1610972049000)/,/Date(1610928000000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001790,9,/Date(1610928000000)/,00163E74-A6F2-1EDB-96B0-B7C3EF4A424D,,0.000000,00163E74A6F21EDB96B0B7C3EF4A424D,1
.9~00163E74A6F21EDB96C7643460F49787,,,/Date(1611211981000)/,/Date(1611014400000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001793,9,/Date(1611014400000)/,00163E74-A6F2-1EDB-96C7-643460F49787,,0.000000,00163E74A6F21EDB96C7643460F49787,1
.9~00163E74A6F21EDB96DE779190889DC3,,,/Date(1677239554000)/,/Date(1611100800000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001794,6,/Date(1611100800000)/,00163E74-A6F2-1EDB-96DE-779190889DC3,,0.000000,00163E74A6F21EDB96DE779190889DC3,1
.9~00163E74A6F21EDB96FB6CC7976A65DC,,,/Date(1611228465000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001799,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FB-6CC7976A65DC,,0.000000,00163E74A6F21EDB96FB6CC7976A65DC,1
.9~00163E74A6F21EDB96FC4CA30F8F2B8A,,,/Date(1611231617000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001800,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FC-4CA30F8F2B8A,,0.000000,00163E74A6F21EDB96FC4CA30F8F2B8A,1
.9~00163E74A6F21EDB96FDA8BC21A854F8,,,/Date(1611236107000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001801,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FD-A8BC21A854F8,,0.000000,00163E74A6F21EDB96FDA8BC21A854F8,1
.9~00163E74A6F21EDB96FDD1565A1A160F,,,/Date(1611236631000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001802,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FD-D1565A1A160F,,0.000000,00163E74A6F21EDB96FDD1565A1A160F,1
.9~00163E74A6F21EDB96FE06ABCEF85758,,,/Date(1611237346000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001803,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FE-06ABCEF85758,,0.000000,00163E74A6F21EDB96FE06ABCEF85758,1
.9~00163E74A6F21EDB96FE3D26875D9922,,,/Date(1611238057000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001804,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FE-3D26875D9922,,0.000000,00163E74A6F21EDB96FE3D26875D9922,1
.9~00163E74A6F21EDB96FE86ED9ED59AA0,,,/Date(1611239046000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001805,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FE-86ED9ED59AA0,,0.000000,00163E74A6F21EDB96FE86ED9ED59AA0,1
.9~00163E74A6F21EDB96FEE03AD1555D04,,,/Date(1611240276000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001806,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FE-E03AD1555D04,,0.000000,00163E74A6F21EDB96FEE03AD1555D04,1
.9~00163E74A6F21EDB96FF473777AF5FD6,,,/Date(1611241625000)/,/Date(1611187200000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001807,9,/Date(1611187200000)/,00163E74-A6F2-1EDB-96FF-473777AF5FD6,,0.000000,00163E74A6F21EDB96FF473777AF5FD6,1
.9~00163E74A6F21EDB97930277D7FE5CF4,,,/Date(1611311000000)/,/Date(1611273600000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001815,10,/Date(1611273600000)/,00163E74-A6F2-1EDB-9793-0277D7FE5CF4,,0.000000,00163E74A6F21EDB97930277D7FE5CF4,1
.9~00163E74A6F21EDB979976141F298559,,,/Date(1677758648000)/,/Date(1611273600000)/,00163E74-A6F2-1EEA-9FF7-B468CDA2175D,00000000000000000000000000000001817,9,/Date(1611273600000)/,00163E74-A6F2-1EDB-9799-76141F298559,,0.000000,00163E74A6F21EDB979976141F298559,1
.9~00163E74A6F21EDB99DC0D41A1C1A8A1,,,/Date(1612440052000)/,/Date(1612396800000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001830,9,/Date(1612396800000)/,00163E74-A6F2-1EDB-99DC-0D41A1C1A8A1,,0.000000,00163E74A6F21EDB99DC0D41A1C1A8A1,1
.9~00163E74A6F21EDB99DC526E3B038A66,,,/Date(1612448306000)/,/Date(1612396800000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001831,10,/Date(1612396800000)/,00163E74-A6F2-1EDB-99DC-526E3B038A66,,0.000000,00163E74A6F21EDB99DC526E3B038A66,1
.9~00163E74A6F21EDB99DDD7D4DE18967A,,,/Date(1612446675000)/,/Date(1612396800000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001832,9,/Date(1612396800000)/,00163E74-A6F2-1EDB-99DD-D7D4DE18967A,,0.000000,00163E74A6F21EDB99DDD7D4DE18967A,1
.9~00163E74A6F21EDB99DEA4F40DEB5BC3,,,/Date(1612449148000)/,/Date(1612396800000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001833,6,/Date(1612396800000)/,00163E74-A6F2-1EDB-99DE-A4F40DEB5BC3,,0.000000,00163E74A6F21EDB99DEA4F40DEB5BC3,1
.9~00163E74A6F21EDB99EF263108904081,,,/Date(1622628323000)/,/Date(1612483200000)/,00163E87-519B-1EDA-AADC-03852FF99A74,00000000000000000000000000000001838,8,/Date(1612483200000)/,00163E74-A6F2-1EDB-99EF-263108904081,,0.000000,00163E74A6F21EDB99EF263108904081,1
